geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
NLRP3,3.955118910181482,2.45512569989582,3.1758818531987494,-2.402361029028402,2.64924136103626,2.562852200695715,1.6920695081998978,0.9500773989720795,0.07497045416996688,0.19444433165395475,0.5439188073045336,1.0759902907262298,3.4514971260812333,3.793819129949904,2.0682189536344913,2.1588722655537045
ASPM,6.868422951501754,6.838191661241557,5.586563986383673,2.949295135723702,7.593178529219872,7.396610937120824,6.030369635259031,5.695119463898434,3.9197811685145916,5.689032500169146,4.6445326226095345,5.06040377398965,6.927684199855588,6.698199868218532,6.88209355498886,4.651786832537299
PALM2-AKAP2,3.44645615139966,3.554377571664374,2.8411002639799543,-2.401967437763391,3.384089925508378,4.178263770688725,2.5850870690264784,-0.7337200283091856,1.871692047035906,1.8213008269707693,2.246962643432202,1.8037857683263916,3.106201907883262,2.4734167912784017,3.9676055768633822,1.6967624026829582
SUSD3,1.3236469046654644,2.837560270982467,1.5381396005074963,-2.402361029028402,1.3170629835297887,1.569818514667302,-0.7903284683974507,-0.8007681926797696,0.14961664302628971,-2.514178130249264,0.9595414956465093,-0.47902242465994127,1.7958092998821829,1.5358022141530048,1.5279370585862755,-1.1748726210498592
RSL24D1,2.661578891278124,3.0377644024509833,2.451934568050582,-2.402361029028402,2.970907526978152,1.1934745055883798,0.6481949790514676,-2.5580097206584744,0.8403167621052369,-2.514178130249264,-2.4027683638315005,-2.3994804595012176,3.4686146476091806,0.7408691112868658,3.238155487125491,-2.3960351799591417
AS3MT,4.536461387045917,3.6751735330535693,4.6484348896356105,-2.402361029028402,4.599583633618851,3.7949944344381836,-0.4125372638424076,3.3093882771140737,2.293933185505914,3.1634118207210467,2.4456889542957194,3.769434584220582,4.564393398763413,4.075561055305243,4.409226145536757,3.8972644658165914
ANXA8L1,2.9994360861120897,2.4829223192345213,3.2474168095183993,-2.402361029028402,3.4131144477619717,1.6870353055465872,-2.5488313617922063,1.8048617296049658,1.1898330412598026,1.9421786669827117,-2.4027683638315005,0.9733638706139286,1.8483590418156048,2.9058138515311702,3.4163563821222174,1.8511635797283943
SLC16A6,4.94260695698617,4.695622952203028,4.209011650799216,2.900923243125731,5.256140367963561,5.259674175486221,3.2264718186138293,3.115674044446469,3.332199220920686,2.0403823238945438,2.758712076950821,2.7890172838264653,4.741504143192866,4.8128804932234655,4.864017124897577,2.0796353048131797
RP11-488P3.1,3.744590165989757,3.787662141123055,3.8946644175288267,1.072167345590968,4.096455242086801,4.40899114704795,0.923303531445903,1.1535833565872113,1.7083903429758998,-2.514178130249264,0.38940575072537104,0.7588155392667524,3.6921086359772173,3.9190633850865773,4.129958443968734,0.751543432017531
CPA4,1.4601148686350522,2.4011050723442398,2.79411619387178,0.2653803894552601,3.6382595574072263,3.5334521184369923,0.009580577970556774,1.9383551780601476,2.0591945967796046,-1.18550116222131,1.122728717655399,0.47586883492554394,3.113672728428229,3.8292864580423562,1.8154274189357622,0.2462709694148323
GCSHP5,1.2360872703285073,2.0218805660319985,2.64533898584887,0.6472433067135402,2.3664668194798266,2.5582471050291886,1.3753497194731499,1.5815537595352347,1.800864127076466,-2.514178130249264,0.9199504862871594,0.5159120545634069,3.319475179872655,2.75886640809207,2.646405387741387,-2.1658216847813936
KIAA1755,2.5241274600831582,2.3179362158370447,2.4032751539405046,-0.7464162084617149,0.4957676575589873,1.9653909949120687,-0.8657633417944682,-0.8761758757663909,0.812768713643478,-1.0341666011308046,-2.4027683638315005,0.500191703463153,2.020655185083337,2.2668958394756786,2.6199109752457925,-2.3960351799591417
ACTBP1,2.0483073645695726,2.1713376829208797,0.8790507267708542,-0.8311769610178504,1.8072748558363376,2.490046937685909,-0.2121004645563485,0.26207320913545584,0.2631227770930418,-0.9217097906907952,-0.09989492140787165,0.3887228309968057,1.5121458573998532,1.5015869807050202,1.8019076945407022,-2.3960351799591417
DDX12P,2.6377905276658535,2.409166452171768,2.9165319841819826,0.8259747398525707,2.692514570843378,2.964229440238745,-0.023896477784685715,-0.08104079877483024,2.84177839276119,0.9406055288998312,0.7192637454292253,1.3768782790207594,1.7816990089950486,2.7517763003668803,3.1835534613488683,-2.3960351799591417
KRT8P36,2.9414393716535128,2.5071965436484427,2.612692443775857,2.468098419946699,2.354446149343279,3.123031550010235,-2.5488313617922063,1.1264110380893104,2.346375130151403,2.246657298606221,-2.4027683638315005,-2.3994804595012176,2.434364262383986,2.929649302870123,1.5907012700053225,-2.3960351799591417
